row_index,raw_T1,year,base_prefix,source_path,target_path
4005,1/1997/0555 0,1997,1-1997-0555-,images\1997\1-1997-0555-000-004.JPG,output\aeg\1-1997-0555-000-004.JPG
4005,1/1997/0555 0,1997,1-1997-0555-,images\1997\1-1997-0555-000-005.JPG,output\aeg\1-1997-0555-000-005.JPG
4005,1/1997/0555 0,1997,1-1997-0555-,images\1997\1-1997-0555-000-006.JPG,output\aeg\1-1997-0555-000-006.JPG
4012,1/1997/0556 0,1997,1-1997-0556-,images\1997\1-1997-0556-000-000.jpg,output\aeg\1-1997-0556-000-000.jpg
4012,1/1997/0556 0,1997,1-1997-0556-,images\1997\1-1997-0556-000-001.JPG,output\aeg\1-1997-0556-000-001.JPG
4012,1/1997/0556 0,1997,1-1997-0556-,images\1997\1-1997-0556-000-002.JPG,output\aeg\1-1997-0556-000-002.JPG
4012,1/1997/0556 0,1997,1-1997-0556-,images\1997\1-1997-0556-000-003.JPG,output\aeg\1-1997-0556-000-003.JPG
4012,1/1997/0556 0,1997,1-1997-0556-,images\1997\1-1997-0556-000-004.JPG,output\aeg\1-1997-0556-000-004.JPG
4012,1/1997/0556 0,1997,1-1997-0556-,images\1997\1-1997-0556-000-005.JPG,output\aeg\1-1997-0556-000-005.JPG
4012,1/1997/0556 0,1997,1-1997-0556-,images\1997\1-1997-0556-000-006.JPG,output\aeg\1-1997-0556-000-006.JPG
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-000.jpg,output\aeg\1-1997-0557-000-000.jpg
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-001.JPG,output\aeg\1-1997-0557-000-001.JPG
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-002.JPG,output\aeg\1-1997-0557-000-002.JPG
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-003.JPG,output\aeg\1-1997-0557-000-003.JPG
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-004.JPG,output\aeg\1-1997-0557-000-004.JPG
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-005.JPG,output\aeg\1-1997-0557-000-005.JPG
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-006.JPG,output\aeg\1-1997-0557-000-006.JPG
4019,1/1997/0557 0,1997,1-1997-0557-,images\1997\1-1997-0557-000-007.JPG,output\aeg\1-1997-0557-000-007.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-000.jpg,output\aeg\1-1997-0558-000-000.jpg
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-001.JPG,output\aeg\1-1997-0558-000-001.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-002.JPG,output\aeg\1-1997-0558-000-002.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-003.JPG,output\aeg\1-1997-0558-000-003.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-004.JPG,output\aeg\1-1997-0558-000-004.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-005.JPG,output\aeg\1-1997-0558-000-005.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-006.JPG,output\aeg\1-1997-0558-000-006.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-007.JPG,output\aeg\1-1997-0558-000-007.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-008.JPG,output\aeg\1-1997-0558-000-008.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-000-009.JPG,output\aeg\1-1997-0558-000-009.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-001-000.JPG,output\aeg\1-1997-0558-001-000.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-001-001.JPG,output\aeg\1-1997-0558-001-001.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-001-002.JPG,output\aeg\1-1997-0558-001-002.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-001-003.JPG,output\aeg\1-1997-0558-001-003.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-001-004.JPG,output\aeg\1-1997-0558-001-004.JPG
4027,1/1997/0558 0,1997,1-1997-0558-,images\1997\1-1997-0558-001-005.JPG,output\aeg\1-1997-0558-001-005.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-000.jpg,output\aeg\1-1997-0572-000-000.jpg
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-001.JPG,output\aeg\1-1997-0572-000-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-002.JPG,output\aeg\1-1997-0572-000-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-003.JPG,output\aeg\1-1997-0572-000-003.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-004.JPG,output\aeg\1-1997-0572-000-004.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-005.JPG,output\aeg\1-1997-0572-000-005.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-006.JPG,output\aeg\1-1997-0572-000-006.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-007.JPG,output\aeg\1-1997-0572-000-007.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-008.JPG,output\aeg\1-1997-0572-000-008.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-000-009.JPG,output\aeg\1-1997-0572-000-009.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-001-000.JPG,output\aeg\1-1997-0572-001-000.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-001-001.JPG,output\aeg\1-1997-0572-001-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-001-002.JPG,output\aeg\1-1997-0572-001-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-001-003.JPG,output\aeg\1-1997-0572-001-003.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-002-000.JPG,output\aeg\1-1997-0572-002-000.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-002-001.JPG,output\aeg\1-1997-0572-002-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-002-002.JPG,output\aeg\1-1997-0572-002-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-003-000.JPG,output\aeg\1-1997-0572-003-000.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-003-001.JPG,output\aeg\1-1997-0572-003-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-003-002.JPG,output\aeg\1-1997-0572-003-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-003-003.JPG,output\aeg\1-1997-0572-003-003.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-004-000.JPG,output\aeg\1-1997-0572-004-000.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-004-001.JPG,output\aeg\1-1997-0572-004-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-004-002.JPG,output\aeg\1-1997-0572-004-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-004-003.JPG,output\aeg\1-1997-0572-004-003.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-004-004.JPG,output\aeg\1-1997-0572-004-004.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-005-000.JPG,output\aeg\1-1997-0572-005-000.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-005-001.JPG,output\aeg\1-1997-0572-005-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-005-002.JPG,output\aeg\1-1997-0572-005-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-005-003.JPG,output\aeg\1-1997-0572-005-003.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-006-000.JPG,output\aeg\1-1997-0572-006-000.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-006-001.JPG,output\aeg\1-1997-0572-006-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-006-002.JPG,output\aeg\1-1997-0572-006-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-000.JPG,output\aeg\1-1997-0572-007-000.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-001.JPG,output\aeg\1-1997-0572-007-001.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-002.JPG,output\aeg\1-1997-0572-007-002.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-003.JPG,output\aeg\1-1997-0572-007-003.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-004.JPG,output\aeg\1-1997-0572-007-004.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-005.JPG,output\aeg\1-1997-0572-007-005.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-006.JPG,output\aeg\1-1997-0572-007-006.JPG
4037,1/1997/0572 0,1997,1-1997-0572-,images\1997\1-1997-0572-007-007.JPG,output\aeg\1-1997-0572-007-007.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-000.jpg,output\aeg\1-1997-0573-000-000.jpg
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-001.JPG,output\aeg\1-1997-0573-000-001.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-002.JPG,output\aeg\1-1997-0573-000-002.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-003.JPG,output\aeg\1-1997-0573-000-003.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-004.JPG,output\aeg\1-1997-0573-000-004.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-005.JPG,output\aeg\1-1997-0573-000-005.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-006.JPG,output\aeg\1-1997-0573-000-006.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-007.JPG,output\aeg\1-1997-0573-000-007.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-008.JPG,output\aeg\1-1997-0573-000-008.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-000-009.JPG,output\aeg\1-1997-0573-000-009.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-001-000.JPG,output\aeg\1-1997-0573-001-000.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-001-001.JPG,output\aeg\1-1997-0573-001-001.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-001-002.JPG,output\aeg\1-1997-0573-001-002.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-001-003.JPG,output\aeg\1-1997-0573-001-003.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-001-004.JPG,output\aeg\1-1997-0573-001-004.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-000.JPG,output\aeg\1-1997-0573-002-000.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-001.JPG,output\aeg\1-1997-0573-002-001.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-002.JPG,output\aeg\1-1997-0573-002-002.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-003.JPG,output\aeg\1-1997-0573-002-003.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-004.JPG,output\aeg\1-1997-0573-002-004.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-005.JPG,output\aeg\1-1997-0573-002-005.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-006.JPG,output\aeg\1-1997-0573-002-006.JPG
4047,1/1997/0573 0,1997,1-1997-0573-,images\1997\1-1997-0573-002-007.JPG,output\aeg\1-1997-0573-002-007.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-000.jpg,output\aeg\1-1997-0574-000-000.jpg
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-001.JPG,output\aeg\1-1997-0574-000-001.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-002.JPG,output\aeg\1-1997-0574-000-002.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-003.JPG,output\aeg\1-1997-0574-000-003.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-004.JPG,output\aeg\1-1997-0574-000-004.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-005.JPG,output\aeg\1-1997-0574-000-005.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-006.JPG,output\aeg\1-1997-0574-000-006.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-007.JPG,output\aeg\1-1997-0574-000-007.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-008.JPG,output\aeg\1-1997-0574-000-008.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-009.JPG,output\aeg\1-1997-0574-000-009.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-000-010.JPG,output\aeg\1-1997-0574-000-010.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-001-000.JPG,output\aeg\1-1997-0574-001-000.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-001-001.JPG,output\aeg\1-1997-0574-001-001.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-001-002.JPG,output\aeg\1-1997-0574-001-002.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-001-003.JPG,output\aeg\1-1997-0574-001-003.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-001-004.JPG,output\aeg\1-1997-0574-001-004.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-001-005.JPG,output\aeg\1-1997-0574-001-005.JPG
4057,1/1997/0574 0,1997,1-1997-0574-,images\1997\1-1997-0574-001-006.JPG,output\aeg\1-1997-0574-001-006.JPG
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-000.jpg,output\aeg\1-1997-0589-000-000.jpg
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-001.JPG,output\aeg\1-1997-0589-000-001.JPG
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-002.JPG,output\aeg\1-1997-0589-000-002.JPG
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-003.JPG,output\aeg\1-1997-0589-000-003.JPG
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-004.JPG,output\aeg\1-1997-0589-000-004.JPG
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-005.JPG,output\aeg\1-1997-0589-000-005.JPG
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-006.JPG,output\aeg\1-1997-0589-000-006.JPG
4068,1/1997/0589 0,1997,1-1997-0589-,images\1997\1-1997-0589-000-007.JPG,output\aeg\1-1997-0589-000-007.JPG
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-000.jpg,output\aeg\1-1997-0591-000-000.jpg
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-001.jpg,output\aeg\1-1997-0591-000-001.jpg
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-002.JPG,output\aeg\1-1997-0591-000-002.JPG
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-003.JPG,output\aeg\1-1997-0591-000-003.JPG
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-004.JPG,output\aeg\1-1997-0591-000-004.JPG
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-005.JPG,output\aeg\1-1997-0591-000-005.JPG
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-006.JPG,output\aeg\1-1997-0591-000-006.JPG
4076,1/1997/0591 0,1997,1-1997-0591-,images\1997\1-1997-0591-000-007.JPG,output\aeg\1-1997-0591-000-007.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-000.jpg,output\aeg\1-1997-0592-000-000.jpg
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-001.JPG,output\aeg\1-1997-0592-000-001.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-002.JPG,output\aeg\1-1997-0592-000-002.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-003.JPG,output\aeg\1-1997-0592-000-003.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-004.JPG,output\aeg\1-1997-0592-000-004.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-005.JPG,output\aeg\1-1997-0592-000-005.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-006.JPG,output\aeg\1-1997-0592-000-006.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-007.JPG,output\aeg\1-1997-0592-000-007.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-008.JPG,output\aeg\1-1997-0592-000-008.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-009.JPG,output\aeg\1-1997-0592-000-009.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-010.JPG,output\aeg\1-1997-0592-000-010.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-011.JPG,output\aeg\1-1997-0592-000-011.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-012.JPG,output\aeg\1-1997-0592-000-012.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-013.JPG,output\aeg\1-1997-0592-000-013.JPG
4085,1/1997/0592 0,1997,1-1997-0592-,images\1997\1-1997-0592-000-014.JPG,output\aeg\1-1997-0592-000-014.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-000.jpg,output\aeg\1-1997-0593-000-000.jpg
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-001.JPG,output\aeg\1-1997-0593-000-001.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-002.JPG,output\aeg\1-1997-0593-000-002.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-003.JPG,output\aeg\1-1997-0593-000-003.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-004.JPG,output\aeg\1-1997-0593-000-004.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-005.JPG,output\aeg\1-1997-0593-000-005.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-006.JPG,output\aeg\1-1997-0593-000-006.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-007.JPG,output\aeg\1-1997-0593-000-007.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-008.JPG,output\aeg\1-1997-0593-000-008.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-009.JPG,output\aeg\1-1997-0593-000-009.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-010.JPG,output\aeg\1-1997-0593-000-010.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-011.JPG,output\aeg\1-1997-0593-000-011.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-012.JPG,output\aeg\1-1997-0593-000-012.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-000-013.JPG,output\aeg\1-1997-0593-000-013.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-001-000.JPG,output\aeg\1-1997-0593-001-000.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-001-001.JPG,output\aeg\1-1997-0593-001-001.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-001-002.JPG,output\aeg\1-1997-0593-001-002.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-001-003.JPG,output\aeg\1-1997-0593-001-003.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-001-004.JPG,output\aeg\1-1997-0593-001-004.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-000.JPG,output\aeg\1-1997-0593-002-000.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-001.JPG,output\aeg\1-1997-0593-002-001.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-002.JPG,output\aeg\1-1997-0593-002-002.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-003.JPG,output\aeg\1-1997-0593-002-003.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-004.JPG,output\aeg\1-1997-0593-002-004.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-005.JPG,output\aeg\1-1997-0593-002-005.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-006.JPG,output\aeg\1-1997-0593-002-006.JPG
4101,1/1997/0593 0,1997,1-1997-0593-,images\1997\1-1997-0593-002-007.JPG,output\aeg\1-1997-0593-002-007.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-000.jpg,output\aeg\1-1997-0594-000-000.jpg
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-001.JPG,output\aeg\1-1997-0594-000-001.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-002.JPG,output\aeg\1-1997-0594-000-002.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-003.JPG,output\aeg\1-1997-0594-000-003.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-004.JPG,output\aeg\1-1997-0594-000-004.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-005.JPG,output\aeg\1-1997-0594-000-005.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-006.JPG,output\aeg\1-1997-0594-000-006.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-007.JPG,output\aeg\1-1997-0594-000-007.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-008.JPG,output\aeg\1-1997-0594-000-008.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-009.JPG,output\aeg\1-1997-0594-000-009.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-010.JPG,output\aeg\1-1997-0594-000-010.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-011.JPG,output\aeg\1-1997-0594-000-011.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-012.JPG,output\aeg\1-1997-0594-000-012.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-013.JPG,output\aeg\1-1997-0594-000-013.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-000-014.JPG,output\aeg\1-1997-0594-000-014.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-000.JPG,output\aeg\1-1997-0594-001-000.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-001.JPG,output\aeg\1-1997-0594-001-001.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-002.JPG,output\aeg\1-1997-0594-001-002.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-003.JPG,output\aeg\1-1997-0594-001-003.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-004.JPG,output\aeg\1-1997-0594-001-004.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-005.JPG,output\aeg\1-1997-0594-001-005.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-006.JPG,output\aeg\1-1997-0594-001-006.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-007.JPG,output\aeg\1-1997-0594-001-007.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-001-008.JPG,output\aeg\1-1997-0594-001-008.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-002-000.JPG,output\aeg\1-1997-0594-002-000.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-002-001.JPG,output\aeg\1-1997-0594-002-001.JPG
4115,1/1997/0594 0,1997,1-1997-0594-,images\1997\1-1997-0594-003-000.JPG,output\aeg\1-1997-0594-003-000.JPG
4130,1/1997/0595 0,1997,1-1997-0595-,images\1997\1-1997-0595-000-000.jpg,output\aeg\1-1997-0595-000-000.jpg
4130,1/1997/0595 0,1997,1-1997-0595-,images\1997\1-1997-0595-000-001.JPG,output\aeg\1-1997-0595-000-001.JPG
4130,1/1997/0595 0,1997,1-1997-0595-,images\1997\1-1997-0595-000-002.JPG,output\aeg\1-1997-0595-000-002.JPG
4130,1/1997/0595 0,1997,1-1997-0595-,images\1997\1-1997-0595-000-003.JPG,output\aeg\1-1997-0595-000-003.JPG
